Date,District,temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
2019-12-04,Warangal,20.42037037037037,31.17037037037037,60.8962962962963,97.71851851851852,0.0111111111111111,4.12962962962963
2019-12-05,Warangal,19.40185185185185,30.55185185185185,54.62592592592593,97.11296296296295,0.0,6.281481481481482
2019-12-06,Warangal,17.761111111111113,30.26111111111111,52.78333333333334,96.65555555555557,0.0,4.555555555555555
2019-12-07,Warangal,17.48148148148148,29.90740740740741,54.48888888888889,97.80185185185184,0.0,5.518518518518518
2019-12-08,Warangal,18.52777777777778,30.25,50.47592592592592,97.97222222222224,0.0,4.322222222222222
2019-12-09,Warangal,19.427777777777777,30.81111111111111,56.0037037037037,97.78518518518518,0.0074074074074074,4.714814814814814
2019-12-10,Warangal,19.05555555555556,31.22037037037037,51.90185185185185,97.38333333333333,0.0,4.944444444444445
2019-12-11,Warangal,18.22777777777777,31.6462962962963,50.5574074074074,97.41666666666669,0.0,5.111111111111111
2019-12-12,Warangal,18.6,31.4037037037037,46.57962962962964,97.63703703703705,0.0,5.07037037037037
2019-12-13,Warangal,19.038888888888888,31.06111111111111,45.22592592592592,96.4851851851852,0.0222222222222222,8.237037037037037
2019-12-14,Warangal,20.044444444444448,30.78148148148148,52.7962962962963,96.83148148148148,0.0,8.248148148148148
2019-12-15,Warangal,19.705555555555552,31.8962962962963,52.605555555555554,97.54629629629628,0.0,6.82962962962963
2019-12-16,Warangal,18.9425925925926,31.11111111111111,46.5537037037037,97.06666666666668,0.0,8.533333333333333
2019-12-17,Warangal,18.08888888888889,31.21666666666667,44.80555555555556,97.28703703703704,0.0,5.544444444444444
2019-12-18,Warangal,18.76111111111112,30.675925925925927,52.946296296296296,98.22962962962964,0.0037037037037037,5.2407407407407405
2019-12-19,Warangal,17.631481481481483,30.24074074074074,55.52777777777778,97.90185185185184,0.0,3.814814814814815
2019-12-20,Warangal,16.944444444444443,30.39444444444444,50.74814814814815,97.91666666666669,0.0037037037037037,3.844444444444445
2019-12-21,Warangal,17.82037037037037,30.18703703703704,45.49444444444444,96.67962962962964,0.0,4.811111111111111
2019-12-22,Warangal,18.30925925925926,30.62037037037037,49.49444444444444,97.21851851851852,0.0,5.018518518518518
2019-12-23,Warangal,17.616666666666667,30.66296296296296,46.97407407407408,97.6851851851852,0.0,8.066666666666666
2019-12-24,Warangal,18.244444444444444,28.74074074074074,56.62037037037037,97.07037037037036,0.0,7.185185185185185
