Date,Location,Minimum Temperature,Maximum Temperature,Relative Humidity
2023-03-18,Warangal,21.48188423649631,32.194190832555876,79.99474003446554
2023-03-19,Warangal,26.33673998225145,34.935761093514344,74.79215999468335
2023-03-20,Warangal,25.859621384485653,34.56067747451201,74.49275756547206
2023-03-21,Warangal,31.175605898165458,36.33065361613736,64.35725867866756
2023-03-22,Warangal,29.43187984217481,35.82809258692267,66.9253854335665
2023-03-23,Warangal,29.733436073845375,34.2282618262551,66.48087265030257
2023-03-24,Warangal,30.607818194255966,36.06571294940835,59.15678627501981
2023-03-25,Warangal,29.845313366049666,35.92200970406003,61.56245180186314
2023-03-26,Warangal,28.01201863065782,33.11010699521876,69.12519064032635
2023-03-27,Warangal,27.3030026765429,36.52712150618071,71.25930138402803
2023-03-28,Warangal,30.883648702545017,31.58725781284032,64.64792937966773
2023-03-29,Warangal,32.96783856969435,35.03645603619545,46.48976093119313
2023-03-30,Warangal,27.629258438567497,36.61439069011061,61.58672153013107
2023-03-31,Warangal,30.91516045720358,36.16387124227327,60.74447692036453
2023-04-01,Warangal,31.10118082426596,36.27172047053574,45.56067091412301
2023-04-02,Warangal,35.46363256041211,36.01668712605567,38.244730271193504
2023-04-03,Warangal,33.295586686129575,38.34752285818504,41.57743978073009
2023-04-04,Warangal,32.548394109912714,37.82626715388868,41.67985623858296
2023-04-05,Warangal,33.41556583227211,39.70129433771785,42.82452103729606
2023-04-06,Warangal,30.19495209506891,33.76790747471561,52.90697625445649
2023-04-07,Warangal,33.68450581629015,40.68443653107542,36.93832966816381
2023-04-08,Warangal,31.740951987979564,39.65460702681433,49.04478600236348
2023-04-09,Warangal,28.695499807337264,33.27320629985198,61.3011251286488
2023-04-10,Warangal,29.2512579517715,37.05427773665286,56.45781234106074
2023-04-11,Warangal,27.513786392823796,36.17744144301654,66.61628700638757
2023-04-12,Warangal,28.73439443070989,34.442023244818735,65.0209314835501
2023-04-13,Warangal,27.41787493817311,36.72989279188032,62.0490591415584
2023-04-14,Warangal,30.390186897204924,33.15030354817078,67.7726637471576
2023-04-15,Warangal,30.03634443374567,35.89241277989926,61.94455609046367
2023-04-16,Warangal,26.88377680702646,34.05693431598934,70.99943183122048
2023-04-17,Warangal,26.355191634562825,32.8352217840245,73.64733112363199
2023-04-18,Warangal,25.972942145852443,28.442795553176694,79.45541415687346
2023-04-19,Warangal,24.168789738653278,32.315652393890765,77.88323275416987
2023-04-20,Warangal,27.24015807836186,33.04125206056644,69.56158408395213
2023-04-21,Warangal,23.88617572654341,26.21262530667842,86.95850160035425
2023-04-22,Warangal,25.563749310964376,33.293007226251845,70.58932724125566
2023-04-23,Warangal,26.40855997461248,31.37091316499632,78.05627682333767
2023-04-24,Warangal,25.087268296370603,29.60387058967615,80.07212028974274
2023-04-25,Warangal,25.977454137878674,30.60822615274443,75.83014120791438
2023-04-26,Warangal,27.422254304782307,29.730978465450598,74.06283403825256
2023-04-27,Warangal,24.42532574032235,29.740328000296312,79.94074233858021
2023-04-28,Warangal,27.00255409643613,31.260193080628046,65.28402713690335
2023-04-29,Warangal,25.755505042567787,31.667792217911916,67.79953536907219
2023-04-30,Warangal,27.24147795515973,29.257261261822066,70.24649751065284
2023-05-01,Warangal,25.297626438968443,32.20944224050709,74.9748498040523
2023-05-02,Warangal,24.799934134381754,30.499241277513967,78.09160542729543
2023-05-03,Warangal,24.113937815244974,27.002801978506692,84.33518368591855
2023-05-04,Warangal,26.81704133633768,29.95853767638026,74.99867595864492
2023-05-05,Warangal,25.28020811816987,30.304070137730662,79.655882870887
2023-05-06,Warangal,24.40090458155201,31.318829602579278,77.25209594756218
2023-05-07,Warangal,30.565302342978082,30.2245631449377,71.61839574612732
2023-05-08,Warangal,28.806538568545065,33.38160692335657,66.07013201819566
2023-05-09,Warangal,24.372751722621157,31.164849521733682,86.35315641840515
2023-05-10,Warangal,25.947770358761893,30.72423583942205,77.90057774262533
2023-05-11,Warangal,25.522123344278437,30.550773865079734,80.79164848340983
2023-05-12,Warangal,26.786729241791107,29.255489180080893,82.32124512346844
2023-05-13,Warangal,23.741427416324203,32.06978603666241,83.24211767399919
2023-05-14,Warangal,26.64788031566175,31.980147012117893,80.70395236279705
2023-05-15,Warangal,26.069674942158297,27.20517689544227,91.28377785123702
2023-05-16,Warangal,26.576767707803626,31.644220180988427,77.52226966693455
2023-05-17,Warangal,26.68599123074497,30.732656629076754,83.63406344055109
2023-05-18,Warangal,26.406727005497313,30.824287019571365,79.08372719147197
2023-05-19,Warangal,26.50020741293316,29.092444352872832,88.55587267318938
2023-05-20,Warangal,26.916339395038854,29.06358406432528,86.42247457627212
2023-05-21,Warangal,24.057654616423576,27.99932313483997,94.7480712725918
2023-05-22,Warangal,26.222132123599934,29.208521596385157,81.15038372007433
2023-05-23,Warangal,24.424245478893173,29.521374062801247,86.91722159317375
2023-05-24,Warangal,25.079329530173712,27.27085584407213,94.2804413959844
2023-05-25,Warangal,24.454750178435035,31.01615021487892,85.07413581577372
2023-05-26,Warangal,25.824104758802353,29.00388436251034,89.31238829378266
2023-05-27,Warangal,24.476758201185515,23.776771508423856,101.37722451765957
2023-05-28,Warangal,26.777729432891523,30.56691592108303,82.07261206029678
2023-05-29,Warangal,26.236318389089213,29.13814559138185,83.58039322010997
2023-05-30,Warangal,25.389860667811583,27.736702626538346,84.57033907152173
2023-05-31,Warangal,24.153167856693944,26.306722812203635,92.68252252580346
2023-06-01,Warangal,24.91000607350501,26.830577724190977,91.12427200177059
2023-06-02,Warangal,23.056688591484797,26.276012507243227,89.45513296351692
2023-06-03,Warangal,25.763934453181577,29.95100885538428,78.60138650357959
2023-06-04,Warangal,24.873747967811884,29.726001261178116,76.99274979146223
2023-06-05,Warangal,24.67531579334876,28.376817397982098,81.81372387080569
2023-06-06,Warangal,24.08181877535917,29.835232300589823,79.50616656572276
2023-06-07,Warangal,25.67133215902438,28.891377088285346,80.87568523674734
2023-06-08,Warangal,23.728069216813797,25.510682706622916,87.9110006713511
2023-06-09,Warangal,25.85955604897409,30.04733518764104,75.40181071896122
2023-06-10,Warangal,25.1618770808411,28.471032202891315,77.87240914329945
2023-06-11,Warangal,25.682804073764505,28.855861972167126,76.80383417161282
2023-06-12,Warangal,25.25421543497294,29.011156456842816,80.25357309503634
2023-06-13,Warangal,26.66919864534057,29.82707679548948,78.00183906683138
2023-06-14,Warangal,24.06864915327402,30.949109463679328,82.61338429095781
2023-06-15,Warangal,26.25807814692483,31.595832825342576,73.61615799912462
2023-06-16,Warangal,26.401795170543497,31.377468290992603,76.0219759642059
2023-06-17,Warangal,25.051569250690303,29.362409217049585,81.25887561156546
2023-06-18,Warangal,25.634328568447646,29.190047797474303,82.7328992625744
2023-06-19,Warangal,27.206690776600002,30.25013912900388,78.7361475268659
2023-06-20,Warangal,24.905064557623028,28.261321394018438,80.92358854201069
2023-06-21,Warangal,27.427248305925133,32.25264641675783,70.72648343980718
2023-06-22,Warangal,26.76205997634465,30.762930297003305,76.85186918877102
2023-06-23,Warangal,27.396157319087724,30.90647278482364,73.53940228218467
2023-06-24,Warangal,26.050033068103694,30.858415421460208,74.55267104712512
2023-06-25,Warangal,25.056419930703036,30.05952657945177,79.67452744779601
2023-06-26,Warangal,24.501685636921344,29.984665640219646,83.25904665412482
2023-06-27,Warangal,25.173141437441345,29.31810967857401,82.09111176623804
2023-06-28,Warangal,24.437416051887226,28.622610227335848,88.14338730011137
2023-06-29,Warangal,25.241249036650814,27.902863261315755,88.07793380437307
2023-06-30,Warangal,24.487549351126482,28.77838685894645,87.64856367714809
2023-07-01,Warangal,24.340747278724276,27.47595044817891,91.31374263073134
2023-07-02,Warangal,24.05034738782865,27.390907037464288,89.8388031510294
2023-07-03,Warangal,25.703316094345425,30.624399115537393,78.70364673865869
2023-07-04,Warangal,25.2341930580228,30.05251507892404,81.86448708559547
2023-07-05,Warangal,26.25447035840086,28.873620344314986,81.77447915272845
2023-07-06,Warangal,24.764131756553883,27.243288356723006,89.48955091110068
2023-07-07,Warangal,24.708552413739,28.147119895936825,84.57145173542831
2023-07-08,Warangal,24.841793482078362,27.94579074746352,88.92305408494225
2023-07-09,Warangal,25.080696151545318,29.555868047323283,80.06242503726097
2023-07-10,Warangal,24.400199556689874,28.701285167254817,88.08889745117878
2023-07-11,Warangal,24.995534403797762,27.13155961933383,92.6652181963277
2023-07-12,Warangal,24.43125509379323,26.732606320865692,94.69474104581677
2023-07-13,Warangal,24.202655181081415,29.64936106257644,86.06607060082685
2023-07-14,Warangal,24.734323916812325,27.682554669141147,90.07914862618841
2023-07-15,Warangal,25.00208388173952,30.45197117152006,82.34385911582864
2023-07-16,Warangal,24.560633099036114,28.443963989193893,87.29153645931399
2023-07-17,Warangal,24.74681259672541,27.443830902410987,88.49864509945633
2023-07-18,Warangal,23.32612565180316,26.77394168040599,93.78058884293254
2023-07-19,Warangal,24.48737564164182,28.303035900449807,86.02248551763118
2023-07-20,Warangal,23.917587091853544,28.927817097945244,85.85554880023192
2023-07-21,Warangal,25.840753874786998,29.95628723832342,76.01643360607748
2023-07-22,Warangal,25.456268581235687,29.363495361288916,81.22093224772959
2023-07-23,Warangal,25.15836403873418,28.573773063403603,83.59500701548693
2023-07-24,Warangal,25.219780098764698,30.33041763641872,80.25167807414412
2023-07-25,Warangal,25.678799652168163,30.764385586469245,77.4496974284915
2023-07-26,Warangal,24.931352155716656,29.215299916793995,79.36547793623917
2023-07-27,Warangal,26.399318664315604,31.86873586112461,70.79874168180488
2023-07-28,Warangal,25.92947592343684,27.858925254785035,79.66211593002582
2023-07-29,Warangal,26.227944529852202,29.988843067669777,70.85909835155306
2023-07-30,Warangal,24.99387349936538,28.771575601401587,83.11924074235304
2023-07-31,Warangal,26.097218948942785,29.829222949389983,78.92591158364067
2023-08-01,Warangal,23.95886902735373,28.06355098660993,89.37748829317641
2023-08-02,Warangal,25.054920479745107,29.437073024225008,81.5088148879165
2023-08-03,Warangal,24.57080423598498,28.61612540660384,87.42704319741759
2023-08-04,Warangal,25.089048685738017,27.92602144895224,88.049586936883
2023-08-05,Warangal,24.452239224672518,29.70341616833971,86.57841147191752
2023-08-06,Warangal,25.738339471880437,30.308776667408775,83.41816876537798
2023-08-07,Warangal,24.436620388948732,28.36659871361061,88.74924962688566
2023-08-08,Warangal,25.187099822162764,28.44711857004954,86.47469646978227
2023-08-09,Warangal,24.470988750716284,27.876190438099268,90.86723913454011
2023-08-10,Warangal,25.432283434593938,28.456800261387826,84.63621213926135
2023-08-11,Warangal,25.28938178013017,28.895206780857073,87.67512415073844
2023-08-12,Warangal,25.906418357581654,29.056567259375846,85.1435033701406
2023-08-13,Warangal,25.035683678059293,30.15204798258782,83.00327674638298
2023-08-14,Warangal,26.12791783164253,30.09700529784287,81.69920588588649
2023-08-15,Warangal,26.397855119587206,30.7474747871174,82.40499802073144
2023-08-16,Warangal,26.004290060382058,28.96415611333923,86.44587028863286
2023-08-17,Warangal,25.419297412924294,30.870105419337214,82.40215710150646
2023-08-18,Warangal,26.00187123043139,29.665700023945078,84.47035126357228
2023-08-19,Warangal,25.173389135676945,27.818582499682645,88.10682439488293
2023-08-20,Warangal,25.83611139209143,30.193931603976697,79.7645814888558
2023-08-21,Warangal,25.5474791154557,29.881354053249616,80.52933288169662
2023-08-22,Warangal,24.392153732713357,30.01834078194465,79.51624775354678
2023-08-23,Warangal,23.547235529425674,29.859578657678256,81.2763478927907
2023-08-24,Warangal,25.10875131799748,30.68953168070736,75.76011559008427
2023-08-25,Warangal,23.85005014867539,30.68918046491579,78.92948012114354
2023-08-26,Warangal,24.31534930990756,31.621060917388245,71.57232193691273
2023-08-27,Warangal,24.507297054474986,30.20942555376223,78.79689784309323
2023-08-28,Warangal,24.961270730507284,28.39377067594274,87.15523689070999
2023-08-29,Warangal,24.475206290697383,29.743972037148893,82.60669206022219
2023-08-30,Warangal,25.5930593243091,30.63721825306068,79.76685759326202
2023-08-31,Warangal,24.369988797091306,28.992434319271155,81.36894289515206
2023-09-01,Warangal,24.17315436761618,30.780960275718336,77.18723879879268
2023-09-02,Warangal,23.711198429506197,29.938548721850857,76.52082378849771
2023-09-03,Warangal,23.7740246163562,29.5486513833433,73.53840036381627
