Location_ID,Date,AQI,NO2,SO2,PM2.5,PM10
4,2022-01-02,157,11.79,5.5025,68.38125,78.18
0,2022-01-03,122,12.1679166666667,14.11375,36.95625,42.2279166666667
1,2022-01-03,140,11.1095833333333,6.77583333333333,42.7520833333333,51.5745833333333
2,2022-01-03,100,7.83791666666667,5.33875,35.3283333333333,42.2308333333333
3,2022-01-03,117,4.28833333333333,4.30708333333333,24.7670833333333,30.30125
4,2022-01-03,105,8.74,4.87333333333333,37.33875,44.77375
0,2022-01-04,206,12.7970833333333,10.9691666666667,47.8966666666667,63.6079166666667
1,2022-01-04,184,8.73708333333333,7.28916666666667,44.3954166666667,56.5866666666667
2,2022-01-04,96,4.30458333333333,3.74375,15.8508333333333,25.1604166666667
3,2022-01-04,151,8.06916666666667,8.29708333333333,58.2333333333333,76.5091666666667
4,2022-01-04,158,3.92875,6.65625,27.0775,37.0554166666667
0,2022-01-05,119,5.87166666666667,6.08958333333333,29.1829166666667,44.97
1,2022-01-05,171,6.77875,8.25375,48.83125,65.3716666666667
2,2022-01-05,173,3.73333333333333,8.11458333333333,39.3870833333333,52.84375
3,2022-01-05,99,5.05,4.5075,32.9066666666667,49.1754166666667
4,2022-01-05,181,6.53416666666667,5.87625,54.9708333333333,68.7058333333333
0,2022-01-06,131,4.09583333333333,4.70666666666667,33.66625,87.0325
1,2022-01-06,118,4.47916666666667,3.94958333333333,27.8754166666667,58.14375
2,2022-01-06,102,2.46416666666667,2.6625,31.6366666666667,62.1566666666667
3,2022-01-06,120,3.13333333333333,3.24,27.2429166666667,51.9291666666667
4,2022-01-06,97,6.72875,3.16166666666667,30.1916666666667,61.7504166666667
0,2022-01-07,26,5.38541666666667,2.6225,2.86583333333333,3.58708333333333
1,2022-01-07,28,5.30458333333333,3.48833333333333,2.92041666666667,3.89916666666667
2,2022-01-07,24,4.88125,1.29541666666667,5.825,7.08125
3,2022-01-07,24,5.43583333333333,3.61458333333333,4.68375,5.81416666666667
4,2022-01-07,23,5.50625,1.42541666666667,3.88291666666667,5.665
0,2022-01-08,52,8.3825,3.49958333333333,13.1354166666667,15.79125
